,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size,currency_in_myr
2930,2022,SE,FT,Data Scientist,198440,USD,198440,US,L,934652
2931,2022,SE,FT,Data Scientist,144000,USD,144000,US,L,678240
2932,2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,PT,L,326610
2933,2022,SE,CT,Data Analyst,90000,USD,90000,US,M,423900
2934,2022,SE,FT,Data Engineer,200000,USD,200000,US,M,942000
2935,2022,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
2936,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,M,989100
2937,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,M,847800
2938,2022,SE,FT,Data Engineer,165000,USD,165000,US,M,777150
2939,2022,SE,FT,Data Engineer,132000,USD,132000,US,M,621720
2940,2022,SE,FT,Analytics Engineer,130000,USD,130000,US,M,612300
2941,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,M,518100
2942,2022,SE,FT,Data Engineer,178800,USD,178800,US,L,842148
2943,2022,SE,FT,Data Engineer,132100,USD,132100,US,L,622191
2944,2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,M,659400
2945,2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,M,518100
2946,2022,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
2947,2022,SE,FT,Data Engineer,85000,USD,85000,US,M,400350
2948,2022,SE,FT,ETL Developer,250000,USD,250000,US,M,1177500
2949,2022,SE,FT,ETL Developer,63000,USD,63000,US,M,296730
2950,2022,SE,FT,Data Engineer,200000,USD,200000,US,M,942000
2951,2022,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
2952,2022,SE,FT,Data Engineer,229998,USD,229998,US,L,1083290
2953,2022,SE,FT,Data Engineer,154545,USD,154545,US,L,727906
2954,2022,SE,FT,Data Scientist,215000,USD,215000,US,L,1012650
2955,2022,SE,FT,Data Scientist,159000,USD,159000,US,L,748890
2956,2022,SE,FT,Data Engineer,229998,USD,229998,US,L,1083290
2957,2022,SE,FT,Data Engineer,154545,USD,154545,US,L,727906
2958,2022,SE,FT,Data Scientist Lead,183000,USD,183000,US,L,861930
2959,2022,SE,FT,Data Analyst,99750,USD,99750,US,M,469822
2960,2022,SE,FT,Data Analyst,68400,USD,68400,US,M,322164
2961,2022,SE,FT,Data Scientist,236900,USD,236900,US,L,1115799
2962,2022,SE,FT,Data Scientist,159200,USD,159200,US,L,749832
2963,2022,SE,FT,Data Science Manager,243225,USD,243225,US,M,1145589
2964,2022,SE,FT,Data Science Manager,179775,USD,179775,US,M,846740
2965,2022,SE,FT,Data Engineer,175000,USD,175000,US,M,824250
2966,2022,SE,FT,Data Engineer,150000,USD,150000,US,M,706500
2967,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,M,989100
2968,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,M,847800
2969,2022,SE,FT,Data Scientist,148000,USD,148000,US,M,697080
2970,2022,SE,FT,Data Scientist,128000,USD,128000,US,M,602880
2971,2022,SE,FT,Data Architect,190000,USD,190000,US,M,894900
2972,2022,SE,FT,Data Architect,135000,USD,135000,US,M,635850
2973,2022,SE,FT,Analytics Engineer,130000,USD,130000,US,M,612300
2974,2022,SE,FT,Analytics Engineer,110000,USD,110000,US,M,518100
2975,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2976,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2977,2022,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
2978,2022,SE,FT,Data Engineer,85000,USD,85000,US,M,400350
2979,2022,SE,FT,Data Scientist,218000,USD,218000,US,M,1026780
2980,2022,SE,FT,Data Scientist,145300,USD,145300,US,M,684363
2981,2022,SE,FT,ML Engineer,195400,USD,195400,US,L,920334
2982,2022,SE,FT,ML Engineer,131300,USD,131300,US,L,618423
2983,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2984,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2985,2022,SE,FT,Data Scientist,207000,USD,207000,US,M,974970
2986,2022,SE,FT,Data Scientist,153000,USD,153000,US,M,720630
2987,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2988,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2989,2022,SE,FT,Data Analyst,110000,USD,110000,US,M,518100
2990,2022,SE,FT,Data Analyst,99000,USD,99000,US,M,466290
2991,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2992,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2993,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2994,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2995,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
2996,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
2997,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,M,942000
2998,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,M,635850
2999,2022,SE,FT,Data Scientist,207000,USD,207000,US,M,974970
3000,2022,SE,FT,Data Scientist,153000,USD,153000,US,M,720630
3001,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3002,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3003,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3004,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3005,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3006,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3007,2022,SE,FT,Data Engineer,195700,USD,195700,US,M,921747
3008,2022,SE,FT,Data Engineer,130500,USD,130500,US,M,614655
3009,2022,SE,FT,ML Engineer,130000,USD,130000,US,M,612300
3010,2022,SE,FT,ML Engineer,84000,USD,84000,US,M,395640
3011,2022,SE,FT,Data Engineer,141300,USD,141300,US,M,665523
3012,2022,SE,FT,Data Engineer,102100,USD,102100,US,M,480891
3013,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,M,237534
3014,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,M,173200
3015,2022,SE,FT,Data Analyst,144000,USD,144000,US,M,678240
3016,2022,SE,FT,Data Analyst,113000,USD,113000,US,M,532230
3017,2022,SE,FT,Data Architect,195400,USD,195400,US,L,920334
3018,2022,SE,FT,Data Architect,131300,USD,131300,US,L,618423
3019,2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,L,920334
3020,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,L,618423
3021,2022,SE,FT,Data Architect,195400,USD,195400,US,L,920334
3022,2022,SE,FT,Data Architect,131300,USD,131300,US,L,618423
3023,2022,SE,FT,Data Architect,190000,USD,190000,US,M,894900
3024,2022,SE,FT,Data Architect,135000,USD,135000,US,M,635850
3025,2022,SE,FT,Data Engineer,135000,USD,135000,US,M,635850
3026,2022,SE,FT,Data Engineer,80000,USD,80000,US,M,376800
3027,2022,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
3028,2022,SE,FT,Data Engineer,85000,USD,85000,US,M,400350
3029,2022,SE,FT,Data Engineer,178800,USD,178800,US,L,842148
3030,2022,SE,FT,Data Engineer,132100,USD,132100,US,L,622191
3031,2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,S,296918
3032,2022,SE,FT,Data Engineer,140000,USD,140000,US,M,659400
3033,2022,SE,FT,Data Engineer,105000,USD,105000,US,M,494550
3034,2022,SE,FT,Analytics Engineer,190000,USD,190000,US,M,894900
3035,2022,SE,FT,Analytics Engineer,140000,USD,140000,US,M,659400
3036,2022,SE,FT,Data Scientist,180000,USD,180000,US,L,847800
3037,2022,SE,FT,Data Scientist,165000,USD,165000,US,L,777150
3038,2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,L,508680
3039,2022,SE,FT,Data Architect,190000,USD,190000,US,M,894900
3040,2022,SE,FT,Data Architect,135000,USD,135000,US,M,635850
3041,2022,SE,FT,Data Scientist,179400,USD,179400,US,M,844974
3042,2022,SE,FT,Data Scientist,154000,USD,154000,US,M,725340
3043,2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,M,913269
3044,2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,M,609003
3045,2022,SE,FT,Analytics Engineer,122500,USD,122500,US,M,576975
3046,2022,SE,FT,Analytics Engineer,100000,USD,100000,US,M,471000
3047,2022,SE,FT,Data Engineer,193000,USD,193000,US,M,909030
3048,2022,SE,FT,Data Scientist,136994,USD,136994,US,M,645241
3049,2022,SE,FT,Data Scientist,101570,USD,101570,US,M,478394
3050,2022,SE,FT,ETL Developer,250000,USD,250000,US,M,1177500
3051,2022,SE,FT,ETL Developer,63000,USD,63000,US,M,296730
3052,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3053,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3054,2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,L,272172
3055,2022,SE,FT,Data Scientist,172000,USD,172000,US,M,810120
3056,2022,SE,FT,Data Scientist,140000,USD,140000,US,M,659400
3057,2022,SE,FT,Data Engineer,215000,USD,215000,US,M,1012650
3058,2022,SE,FT,Data Engineer,164000,USD,164000,US,M,772440
3059,2022,SE,FT,Data Engineer,300000,USD,300000,US,M,1413000
3060,2022,SE,FT,Data Engineer,130000,USD,130000,US,M,612300
3061,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3062,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3063,2022,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
3064,2022,SE,FT,Data Engineer,150000,USD,150000,US,M,706500
3065,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3066,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3067,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3068,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3069,2022,SE,FT,Applied Scientist,212800,USD,212800,US,M,1002288
3070,2022,SE,FT,Applied Scientist,142800,USD,142800,US,M,672588
3071,2022,SE,FT,Data Scientist,151800,USD,151800,US,M,714978
3072,2022,SE,FT,Data Scientist,130240,USD,130240,US,M,613430
3073,2022,SE,FT,Analytics Engineer,165000,USD,165000,US,M,777150
3074,2022,SE,FT,Analytics Engineer,140250,USD,140250,US,M,660577
3075,2022,SE,FT,Data Engineer,135000,USD,135000,US,M,635850
3076,2022,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
3077,2022,SE,FT,Data Scientist,179400,USD,179400,US,M,844974
3078,2022,SE,FT,Data Scientist,154000,USD,154000,US,M,725340
3079,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3080,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3081,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3082,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3083,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3084,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3085,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3086,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3087,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3088,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3089,2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,M,483542
3090,2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,M,376993
3091,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3092,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3093,2022,SE,FT,Data Engineer,84958,GBP,104611,GB,M,492717
3094,2022,SE,FT,Data Engineer,66822,GBP,82280,GB,M,387538
3095,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3096,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3097,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3098,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3099,2022,SE,FT,Data Analyst,115000,USD,115000,US,L,541650
3100,2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,M,381510
3101,2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,M,310860
3102,2022,SE,FT,Data Scientist,204100,USD,204100,US,M,961311
3103,2022,SE,FT,Data Scientist,136100,USD,136100,US,M,641031
3104,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,M,1177500
3105,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,M,296730
3106,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3107,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3108,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3109,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3110,2022,SE,FT,Data Scientist,191475,USD,191475,US,M,901847
3111,2022,SE,FT,Data Scientist,141525,USD,141525,US,M,666582
3112,2022,SE,FT,Data Specialist,95000,USD,95000,US,M,447450
3113,2022,SE,FT,Data Specialist,70000,USD,70000,US,M,329700
3114,2022,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
3115,2022,SE,FT,Data Scientist,130000,USD,130000,US,M,612300
3116,2022,SE,FT,Data Scientist,175000,USD,175000,US,M,824250
3117,2022,SE,FT,Data Scientist,140000,USD,140000,US,M,659400
3118,2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,S,141036
3119,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,M,1177500
3120,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,M,296730
3121,2022,SE,FT,Data Scientist,160000,USD,160000,US,L,753600
3122,2022,SE,FT,Data Scientist,119300,USD,119300,US,L,561903
3123,2022,SE,FT,Data Engineer,105000,USD,105000,US,M,494550
3124,2022,SE,FT,Data Engineer,90000,USD,90000,US,M,423900
3125,2022,SE,FT,ETL Developer,146200,USD,146200,US,M,688602
3126,2022,SE,FT,ETL Developer,124270,USD,124270,US,M,585311
3127,2022,SE,FT,Data Engineer,185800,USD,185800,CA,M,875118
3128,2022,SE,FT,Data Engineer,137400,USD,137400,CA,M,647154
3129,2022,SE,FT,Analytics Engineer,245000,USD,245000,US,M,1153950
3130,2022,SE,FT,Analytics Engineer,180000,USD,180000,US,M,847800
3131,2022,SE,FT,Analytics Engineer,203500,USD,203500,US,M,958485
3132,2022,SE,FT,Analytics Engineer,152000,USD,152000,US,M,715920
3133,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3134,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3135,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,M,876060
3136,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,M,700848
3137,2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,L,449268
3138,2022,SE,FT,Data Scientist,203500,USD,203500,US,M,958485
3139,2022,SE,FT,Data Scientist,152000,USD,152000,US,M,715920
3140,2022,SE,FT,Machine Learning Engineer,176000,USD,186000,US,M,876060
3141,2022,SE,FT,Machine Learning Engineer,158800,USD,148800,US,M,700848
3142,2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,M,876060
3143,2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,M,700848
3144,2022,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
3145,2022,SE,FT,Data Scientist,120000,USD,120000,US,M,565200
3146,2022,SE,FT,Data Analyst,216200,USD,216200,US,M,1018302
3147,2022,SE,FT,Data Analyst,144100,USD,144100,US,M,678711
3148,2022,SE,FT,ETL Developer,250000,USD,250000,US,M,1177500
3149,2022,SE,FT,ETL Developer,63000,USD,63000,US,M,296730
3150,2022,SE,FT,Data Engineer,135000,USD,135000,US,M,635850
3151,2022,SE,FT,Data Engineer,85000,USD,85000,US,M,400350
3152,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,M,635850
3153,2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,M,400350
3154,2022,SE,FT,Data Science Manager,206000,USD,206000,US,M,970260
3155,2022,SE,FT,Data Science Manager,175100,USD,175100,US,M,824721
3156,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,M,893251
3157,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,M,777131
3158,2022,SE,FT,Data Architect,149040,USD,149040,US,M,701978
3159,2022,SE,FT,Data Architect,113900,USD,113900,US,M,536469
3160,2022,SE,FT,Data Engineer,154000,USD,154000,US,M,725340
3161,2022,SE,FT,Data Engineer,126000,USD,126000,US,M,593460
3162,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,L,942000
3163,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,L,706500
3164,2022,SE,FT,Data Engineer,195700,USD,195700,US,M,921747
3165,2022,SE,FT,Data Engineer,130500,USD,130500,US,M,614655
3166,2022,SE,FT,Analytics Engineer,170000,USD,170000,US,M,800700
3167,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,M,635850
3168,2022,SE,FT,Data Analyst,117000,USD,117000,US,M,551070
3169,2022,SE,FT,Data Analyst,99450,USD,99450,US,M,468409
3170,2022,SE,FT,Data Engineer,200000,USD,200000,PR,M,942000
3171,2022,SE,FT,Data Engineer,135000,USD,135000,PR,M,635850
3172,2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,M,913269
3173,2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,M,609003
3174,2022,SE,FT,Data Analyst,70000,GBP,86193,GB,M,405969
3175,2022,SE,FT,Data Analyst,50000,GBP,61566,GB,M,289975
3176,2022,SE,FT,Data Analyst,175000,USD,175000,US,M,824250
3177,2022,SE,FT,Data Analyst,130000,USD,130000,US,M,612300
3178,2022,SE,FT,Data Engineer,188100,USD,188100,US,M,885951
3179,2022,SE,FT,Data Engineer,139860,USD,139860,US,M,658740
3180,2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,M,1171377
3181,2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,M,787041
3182,2022,SE,FT,Data Scientist,123400,USD,123400,US,M,581214
3183,2022,SE,FT,Data Scientist,88100,USD,88100,US,M,414951
3184,2022,SE,FT,Data Scientist,245000,USD,245000,US,M,1153950
3185,2022,SE,FT,Data Scientist,205000,USD,205000,US,M,965550
3186,2022,SE,FT,Data Engineer,141300,USD,141300,US,M,665523
3187,2022,SE,FT,Data Engineer,102100,USD,102100,US,M,480891
3188,2022,SE,FT,Data Architect,141300,USD,141300,US,M,665523
3189,2022,SE,FT,Data Architect,102100,USD,102100,US,M,480891
3190,2022,SE,FT,Data Architect,250000,USD,250000,US,M,1177500
3191,2022,SE,FT,Data Architect,63000,USD,63000,US,M,296730
3192,2022,SE,FT,Data Science Manager,189500,USD,189500,US,L,892545
3193,2022,SE,FT,Data Science Manager,140100,USD,140100,US,L,659871
3194,2022,SE,FT,Data Engineer,177600,USD,177600,US,L,836496
3195,2022,SE,FT,Data Engineer,131300,USD,131300,US,L,618423
3196,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3197,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3198,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,L,955659
3199,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,L,618423
3200,2022,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
3201,2022,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
3202,2022,SE,FT,Data Scientist,180000,USD,180000,US,L,847800
3203,2022,SE,FT,Data Scientist,140000,USD,140000,US,L,659400
3204,2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,M,1017360
3205,2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,M,678240
3206,2022,SE,FT,Analytics Engineer,48000,USD,48000,US,S,226080
3207,2022,SE,FT,Data Engineer,210000,USD,210000,US,M,989100
3208,2022,SE,FT,Data Engineer,100000,USD,100000,US,M,471000
3209,2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,GB,L,363230
3210,2022,SE,FT,Data Engineer,206699,USD,206699,US,M,973552
3211,2022,SE,FT,Data Engineer,99100,USD,99100,US,M,466761
3212,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3213,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3214,2022,SE,FT,Data Architect,250000,USD,250000,US,M,1177500
3215,2022,SE,FT,Data Architect,63000,USD,63000,US,M,296730
3216,2022,SE,FT,Data Engineer,250000,USD,250000,US,M,1177500
3217,2022,SE,FT,Data Engineer,63000,USD,63000,US,M,296730
3218,2022,SE,FT,Data Engineer,100000,USD,100000,US,L,471000
3219,2022,SE,FT,Data Engineer,80000,USD,80000,US,L,376800
3220,2022,SE,FT,Data Scientist,160000,USD,160000,US,L,753600
3221,2022,SE,FT,Data Scientist,100000,USD,100000,US,L,471000
3222,2022,SE,FT,Data Specialist,221300,USD,221300,US,L,1042323
3223,2022,SE,FT,Data Specialist,148700,USD,148700,US,L,700377
3224,2022,SE,FT,Data Science Manager,249260,USD,249260,US,M,1174014
3225,2022,SE,FT,Data Science Manager,185400,USD,185400,US,M,873234
3226,2022,SE,FT,Data Engineer,170000,USD,170000,US,M,800700
3227,2022,SE,FT,Data Engineer,130000,USD,130000,US,M,612300
3228,2022,SE,FT,Data Analyst,128875,USD,128875,US,M,607001
3229,2022,SE,FT,Data Analyst,93700,USD,93700,US,M,441327
3230,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,M,847800
3231,2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,M,471000
3232,2022,SE,FT,Data Analyst,136260,USD,136260,US,M,641784
3233,2022,SE,FT,Data Analyst,109280,USD,109280,US,M,514708
3234,2022,SE,FT,Data Scientist,160000,USD,160000,US,L,753600
3235,2022,SE,FT,Data Scientist,92000,USD,92000,US,L,433320
3236,2022,SE,FT,Data Engineer,200000,USD,200000,US,M,942000
3237,2022,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
3238,2022,SE,FT,Data Analyst,117000,USD,117000,US,M,551070
3239,2022,SE,FT,Data Analyst,99450,USD,99450,US,M,468409
3240,2022,SE,FT,Data Scientist,160000,USD,160000,US,L,753600
3241,2022,SE,FT,Data Scientist,119300,USD,119300,US,L,561903
3242,2022,SE,FT,Business Data Analyst,100000,USD,100000,US,L,471000
3243,2022,SE,FT,Data Engineer,210000,USD,210000,US,M,989100
3244,2022,SE,FT,Data Engineer,100000,USD,100000,US,M,471000
3245,2022,SE,FT,Data Analyst,150075,USD,150075,US,M,706853
3246,2022,SE,FT,Data Analyst,110925,USD,110925,US,M,522456
3247,2022,SE,FT,Data Scientist,160000,USD,160000,US,L,753600
3248,2022,SE,FT,Data Scientist,92000,USD,92000,US,L,433320
3249,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,L,955659
3250,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,L,618423
3251,2022,SE,FT,Data Engineer,175000,USD,175000,US,M,824250
3252,2022,SE,FT,Data Engineer,135000,USD,135000,US,M,635850
3253,2022,SE,FT,Data Science Manager,193000,AUD,133766,AU,L,630037
3254,2022,SE,FT,Data Scientist,186000,USD,186000,US,M,876060
3255,2022,SE,FT,Data Scientist,148800,USD,148800,US,M,700848
3256,2022,SE,FT,Data Analyst,112900,USD,112900,US,M,531759
3257,2022,SE,FT,Data Analyst,90320,USD,90320,US,M,425407
3258,2022,SE,FT,ML Engineer,240000,USD,240000,US,M,1130400
3259,2022,SE,FT,ML Engineer,160000,USD,160000,US,M,753600
3260,2022,SE,FT,Data Science Manager,300000,USD,300000,US,M,1413000
3261,2022,SE,FT,Data Science Manager,200000,USD,200000,US,M,942000
3262,2022,SE,FT,Data Analyst,112900,USD,112900,US,M,531759
3263,2022,SE,FT,Data Analyst,90320,USD,90320,US,M,425407
3264,2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,M,682950
3265,2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,M,496434
3266,2022,SE,FT,Data Scientist,215300,USD,215300,US,L,1014063
3267,2022,SE,FT,Data Scientist,158200,USD,158200,US,L,745122
3268,2022,SE,FT,Data Engineer,209100,USD,209100,US,L,984861
3269,2022,SE,FT,Data Engineer,154600,USD,154600,US,L,728166
3270,2022,SE,FT,Data Analyst,115934,USD,115934,US,M,546049
3271,2022,SE,FT,Data Analyst,81666,USD,81666,US,M,384646
3272,2022,SE,FT,Data Engineer,175000,USD,175000,US,M,824250
3273,2022,SE,FT,Data Engineer,155000,USD,155000,US,M,730050
3274,2022,SE,FT,Data Analyst,164000,USD,164000,US,M,772440
3275,2022,SE,FT,Data Analyst,132000,USD,132000,US,M,621720
3276,2022,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
3277,2022,SE,FT,Data Scientist,123000,USD,123000,US,M,579330
3278,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,M,893251
3279,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,M,777131
3280,2022,SE,FT,Data Engineer,165400,USD,165400,US,M,779034
3281,2022,SE,FT,Data Engineer,132320,USD,132320,US,M,623227
3282,2022,SE,FT,Data Architect,208775,USD,208775,US,M,983330
3283,2022,SE,FT,Data Architect,147800,USD,147800,US,M,696138
3284,2022,SE,FT,Data Engineer,136994,USD,136994,US,M,645241
3285,2022,SE,FT,Data Engineer,101570,USD,101570,US,M,478394
3286,2022,SE,FT,Data Analyst,128875,USD,128875,US,M,607001
3287,2022,SE,FT,Data Analyst,93700,USD,93700,US,M,441327
3288,2022,SE,FT,Data Engineer,183600,USD,183600,US,L,864756
3289,2022,SE,FT,Data Engineer,100800,USD,100800,US,L,474768
3290,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,M,893251
3291,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,M,777131
3292,2022,SE,FT,Data Scientist,215300,USD,215300,US,L,1014063
3293,2022,SE,FT,Data Scientist,140400,USD,140400,US,L,661284
3294,2022,SE,FT,Data Scientist,260000,USD,260000,US,M,1224600
3295,2022,SE,FT,Data Scientist,180000,USD,180000,US,M,847800
3296,2022,SE,FT,Data Science Engineer,60000,USD,60000,MX,L,282600
3297,2022,SE,FT,Data Scientist,180000,USD,180000,US,M,847800
3298,2022,SE,FT,Data Scientist,80000,USD,80000,US,M,376800
3299,2022,SE,FT,Data Engineer,136000,USD,136000,US,M,640560
3300,2022,SE,FT,Data Engineer,108800,USD,108800,US,M,512448
3301,2022,SE,FT,Data Scientist,165220,USD,165220,US,M,778186
3302,2022,SE,FT,Data Scientist,120160,USD,120160,US,M,565953
3303,2022,SE,FT,Data Analyst,124190,USD,124190,US,M,584934
3304,2022,SE,FT,Data Analyst,90320,USD,90320,US,M,425407
3305,2022,SE,FT,Data Engineer,181940,USD,181940,US,M,856937
3306,2022,SE,FT,Data Engineer,132320,USD,132320,US,M,623227
3307,2022,SE,FT,Data Engineer,220110,USD,220110,US,M,1036718
3308,2022,SE,FT,Data Engineer,160080,USD,160080,US,M,753976
3309,2022,SE,FT,Data Scientist,180000,USD,180000,US,L,847800
3310,2022,SE,FT,Data Scientist,120000,USD,120000,US,L,565200
3311,2022,SE,FT,Data Analyst,116000,USD,116000,US,M,546360
3312,2022,SE,FT,Data Analyst,99000,USD,99000,US,M,466290
3313,2022,SE,FT,Data Analyst,155000,USD,155000,US,M,730050
3314,2022,SE,FT,Data Analyst,120600,USD,120600,US,M,568026
3315,2022,SE,FT,Data Analyst,102100,USD,102100,US,M,480891
3316,2022,SE,FT,Data Analyst,84900,USD,84900,US,M,399879
3317,2022,SE,FT,Data Scientist,136620,USD,136620,US,M,643480
